fold,sample_id,base_mof_id,mof_name,atom_idx,element,x,y,z,graphlime_onem_xe_uptake_mmol_g,taban_tahmin_xe_uptake_mmol_g,gercek_xe_uptake_mmol_g,graphlime_onem_kr_uptake_mmol_g,taban_tahmin_kr_uptake_mmol_g,gercek_kr_uptake_mmol_g,graphlime_onem_xe_kr_selectivity,taban_tahmin_xe_kr_selectivity,gercek_xe_kr_selectivity,graphlime_onem_i2_uptake_mmol_g,taban_tahmin_i2_uptake_mmol_g,gercek_i2_uptake_mmol_g
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,74,O,2.4373059272766113,0.8999675512313843,0.050584178417921066,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,75,O,2.8639626502990723,-0.42966845631599426,-1.6348421573638916,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,76,O,0.4720984697341919,1.8065375089645386,2.4895989894866943,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,77,O,-1.648256778717041,1.8928775787353516,3.1488606929779053,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,78,O,0.775929868221283,3.3433895111083984,0.012205255217850208,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,79,O,1.318947672843933,-4.055948257446289,1.744286298751831,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,80,O,-2.75368595123291,-3.8141965866088867,-3.0033469200134277,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,81,O,3.219510078430176,3.421095609664917,3.6411850452423096,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,82,O,-2.4369256496429443,-3.425666570663452,-0.050095345824956894,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,83,O,-2.8635823726654053,3.887331485748291,1.6450859308242798,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,84,O,-0.4717182219028473,-2.510462522506714,-2.489110231399536,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,85,O,1.648637056350708,-2.4241225719451904,-3.148371934890747,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,86,O,-0.775549590587616,-0.9736104607582092,-0.021471424028277397,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,87,O,-1.3185673952102661,0.2610515356063843,-1.7437975406646729,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,88,H,-2.385209560394287,0.7186535000801086,5.771835803985596,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,89,C,3.0578975677490234,-4.1681904792785645,4.282116889953613,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,90,C,0.7242138981819153,-2.294612407684326,7.3400139808654785,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,91,O,-3.219129800796509,-0.8959044814109802,6.1143035888671875,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,92,O,-0.4717182219028473,-2.510462522506714,7.265889644622803,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,93,O,1.648637056350708,-2.4241225719451904,6.606627941131592,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,94,Er,-2.52742862701416,6.771087646484375,-1.6882171630859375,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,95,H,0.09069310128688812,5.052921295166016,0.3799712657928467,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,96,H,2.385589838027954,5.035653591156006,3.9836530685424805,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,97,H,0.9698647856712341,6.693381309509277,-1.5919407606124878,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,98,C,3.0578975677490234,4.465809345245361,-5.472883224487305,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,99,C,0.7242138981819153,6.3393874168396,-2.4149858951568604,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,100,O,1.318947672843933,4.578051567077637,1.744286298751831,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,101,O,-2.75368595123291,4.819803714752197,-3.0033469200134277,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,102,O,-2.4369256496429443,5.208333492279053,-0.050095345824956894,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,103,O,-0.4717182219028473,6.123537540435791,-2.489110231399536,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,104,O,1.648637056350708,6.2098774909973145,-3.148371934890747,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,105,O,-0.775549590587616,7.660389423370361,-0.021471424028277397,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,106,C,3.0578975677490234,4.465809345245361,4.282116889953613,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,107,C,3.529805898666382,-4.427210330963135,-1.0130184888839722,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,108,O,3.6009154319763184,-4.746668338775635,0.20021793246269226,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,109,C,3.406980514526367,0.1488095223903656,-5.72649621963501,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,110,Er,3.9370694160461426,-1.8629124164581299,-3.133085250854492,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,111,H,4.079288482666016,0.7186535000801086,-5.428032398223877,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,112,H,3.406980514526367,-0.6800544857978821,0.13625897467136383,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,113,H,5.495013236999512,2.3763816356658936,0.14756160974502563,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,114,H,6.5551910400390625,-3.58107852935791,-1.0648967027664185,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,115,H,6.374185085296631,0.7359215021133423,-1.8243504762649536,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,116,C,3.406980514526367,0.1488095223903656,4.028503894805908,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,117,C,5.740664005279541,2.0223875045776367,0.9706066250801086,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,118,C,3.529805898666382,4.206789493560791,-1.0130184888839722,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,119,C,5.798844814300537,0.0711035281419754,-2.1249771118164062,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,120,O,3.245368003845215,-0.8959044814109802,-5.085564136505127,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,121,O,6.936596393585205,1.8065375089645386,1.0447310209274292,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,122,O,4.816241264343262,1.8928775787353516,1.7039927244186401,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,123,O,3.7108118534088135,-3.8141965866088867,-4.448215007781982,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,124,O,4.027572154998779,-3.425666570663452,-1.4949634075164795,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,125,O,3.6009154319763184,3.887331485748291,0.20021793246269226,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,126,O,5.992779731750488,-2.510462522506714,-3.933978319168091,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,127,O,5.688948154449463,-0.9736104607582092,-1.4663394689559937,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,128,O,5.145930290222168,0.2610515356063843,-3.1886656284332275,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,129,Er,3.9370694160461426,-1.8629124164581299,6.621914863586426,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,130,H,4.079288482666016,0.7186535000801086,4.326967716217041,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,131,O,3.245368003845215,-0.8959044814109802,4.669435501098633,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,132,O,3.7108118534088135,-3.8141965866088867,5.3067851066589355,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,133,O,3.7108118534088135,4.819803714752197,-4.448215007781982,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000045_v00,finetune_000045,ErH4(CO2)4,134,O,4.027572154998779,5.208333492279053,-1.4949634075164795,0.0,-1.3086557388305664,0.0282794033191509,0.0,-1.259259819984436,0.0180121115202097,0.0,-0.9685202836990356,4.05516983193188,0.0,-1.2343281507492065,0.0101141747870113
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,0,Ni,-7.184131145477295,-1.693436861038208,-0.8314231038093567,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,1,H,-4.920526027679443,-3.3766629695892334,-4.2508440017700195,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,2,C,-2.536893606185913,3.9566280841827393,2.9427683353424072,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,3,C,-2.6572654247283936,4.964419364929199,1.9832059144973755,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,4,C,-2.833315134048462,4.267542362213135,4.397796154022217,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,5,C,-5.7663469314575195,-4.309406280517578,-0.256741464138031,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,6,C,-4.410863876342773,-1.4039647579193115,-4.194024562835693,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,7,C,-3.748746156692505,-0.3961733281612396,-4.894697189331055,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,8,C,-5.04749870300293,-1.0930503606796265,-2.8515572547912598,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,9,C,-3.8039212226867676,1.0511866807937622,-4.499682903289795,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,10,C,-2.4298548698425293,4.674947738647461,0.6340932250022888,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,11,C,-4.461615562438965,-2.690507173538208,-4.725215435028076,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,12,O,-3.7809245586395264,5.060910224914551,4.638035774230957,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,13,O,-6.769394874572754,-3.719740867614746,-0.7730687260627747,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,14,O,-4.881709575653076,-3.7840681076049805,0.4578179121017456,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,15,O,-6.141130447387695,-1.6612732410430908,-2.6035425662994385,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,16,O,-4.423324108123779,-0.2996826767921448,-2.0912868976593018,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,17,O,-4.94014835357666,1.5765248537063599,-4.453734397888184,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,18,O,-7.675663471221924,0.3007037341594696,-0.7261064648628235,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,19,O,-2.558358907699585,3.4527323246002197,-2.069376230239868,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,20,C,-3.748746156692505,-0.3961733281612396,6.514302730560303,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,21,C,-3.8039212226867676,1.0511866807937622,6.9093170166015625,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,22,H,-2.515284776687622,5.361103534698486,-0.020375367254018784,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,23,H,-2.0027048587799072,7.344522953033447,-1.6609067916870117,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,24,C,-2.8485255241394043,6.411779403686523,2.333195924758911,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,25,O,-1.9638882875442505,6.937117576599121,3.047755241394043,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,26,O,-1.9913089275360107,5.661296367645264,-3.737633228302002,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,27,C,1.349542260169983,-6.764557838439941,2.604046106338501,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
1,finetune_000033_v00,finetune_000033,NiH2(C5O4)2,28,C,1.229170560836792,-5.756766319274902,1.6444836854934692,0.0,-0.6868296265602112,0.101909998197898,0.0,-0.7112138271331787,0.1022735460271561,0.0,-0.5973300337791443,3.8575355222924506,0.0,-0.8239481449127197,0.0510242025125408
