fold,sample_id,base_mof_id,mof_name,target_column,atom_idx,element,x,y,z,ig_x,ig_y,ig_z,ig_position_importance
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,16,O,0.3135167956352234,-5.663691520690918,1.699571967124939,-2.0384075014590053e-06,0.0001435915328329429,1.239477569470182e-05,0.00015394791262224317
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,17,C,0.03800203651189804,-0.5408393740653992,-6.1320695877075195,-4.755610572004798e-09,5.3520207075052895e-06,0.0003251550951972604,0.0003305023710709065
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,18,O,-0.8360447883605957,-1.142167329788208,-6.8001227378845215,-1.4524445077768178e-06,8.572135811846238e-06,0.00026780119515024126,0.0002749208942987025
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,19,O,-0.9785524010658264,1.5175526142120361,-6.728533744812012,8.702544391780975e-07,2.8202102839713916e-06,0.000259718275628984,0.0002634087286423892
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,20,O,3.0211617946624756,0.3495886027812958,-6.863499641418457,5.194568439037539e-05,-1.3826748102019337e-07,0.0001863708021119237,0.00023817821056582034
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,21,Ho,2.7076449394226074,0.36115261912345886,-4.502338409423828,3.662054950837046e-05,-1.8459265049841633e-07,0.00011522798013174906,0.00015166393131949008
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,22,Ho,2.042609453201294,-5.420847415924072,-2.3665170669555664,2.5424122213735245e-05,0.00020134223450440913,4.573501428239979e-05,0.0002725013764575124
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,23,Ho,-2.7076449394226074,0.08361661434173584,4.503749370574951,3.7138477637199685e-05,-1.5929509800116648e-07,0.00011786045070039108,0.00015483962488360703
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,24,Ho,-2.042609453201294,5.865616798400879,2.3679280281066895,2.732869870669674e-05,0.00027796425274573267,3.168623516103253e-05,0.00033697919570840895
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,25,C,1.9096022844314575,3.0324366092681885,-2.956805467605591,4.267894837539643e-05,6.080060848034918e-05,3.093903069384396e-05,0.00013441858754958957
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,26,C,0.03800203651189804,-0.5408393740653992,6.096930503845215,3.26581806042725e-09,2.3984082417882746e-06,0.00031921552726998925,0.0003216172044631094
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,27,C,2.8786542415618896,3.529688596725464,-4.028156757354736,6.585837400052696e-05,0.0001099098808481358,0.00012624271039385349,0.00030201097251847386
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,28,C,-4.151722431182861,0.22238461673259735,-4.866262912750244,0.00014092937635723501,3.863031565742858e-07,0.00020077174121979624,0.0003420874127186835
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,29,C,2.8406522274017334,-2.749563455581665,-3.9120497703552246,5.771945870947093e-05,5.405757110565901e-05,0.0001082527669495903,0.00022002978948876262
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,30,C,4.712252616882324,5.2411603927612305,-0.7367855906486511,0.00021123398619238287,0.00025525185628794134,6.251590548345121e-06,0.0004727374471258372
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,31,C,1.8716002702713013,-2.2523114681243896,-2.840698480606079,1.631815030123107e-05,2.2666334189125337e-05,3.5008080885745585e-05,7.39925671950914e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,32,C,-0.5985320806503296,-5.559615612030029,-0.49105992913246155,2.7591136131377425e-06,0.00023563265858683735,-2.3227212295751087e-06,0.00023606905597262084
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,33,C,-1.9096022844314575,-2.587667465209961,2.958216667175293,2.5985400498029776e-05,4.995751805836335e-05,3.519759775372222e-05,0.00011114051449112594
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,34,C,-0.03800203651189804,0.9856086373329163,-6.095519542694092,-4.6924921548452403e-07,-3.0081193926889682e-06,0.00032595687662251294,0.00032247952185571194
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,35,C,-2.8786542415618896,-3.0849194526672363,4.029567718505859,5.853554102941416e-05,8.503535354975611e-05,0.00012445758329704404,0.0002680284669622779
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,36,C,4.151722431182861,0.22238461673259735,4.867673873901367,0.00014099746476858854,2.2995736870257133e-08,0.00019995649927295744,0.0003409769560676068
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,37,C,-2.8406522274017334,3.1943325996398926,3.9134607315063477,7.170336175477132e-05,8.301874913740903e-05,0.00011290867405477911,0.0002676307922229171
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,38,C,-4.712252616882324,-4.796391487121582,0.7381966710090637,0.00020381204376462847,0.000203507297555916,6.106108685344225e-06,0.00041342544136568904
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,39,C,-1.8716002702713013,2.697080612182617,2.842109441757202,3.461925371084362e-05,4.645807348424569e-05,3.389193443581462e-05,0.00011496926163090393
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,40,C,0.5985320806503296,-5.559615612030029,0.49247097969055176,-1.0188323784632303e-07,0.00024039520940277725,-4.938147526445391e-07,0.00023979951220098883
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,41,O,1.7955962419509888,1.7835246324539185,-2.828606128692627,5.831171165482374e-06,-3.2325153824785957e-06,1.8043318050331436e-05,2.064197360596154e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,42,O,1.2920691967010498,3.8997366428375244,-2.2960219383239746,1.2307026736380067e-05,5.552896618610248e-05,6.096807737776544e-06,7.39328024792485e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,43,O,0.9785524010658264,-1.072783350944519,-5.4990553855896,6.8681215452670585e-06,-2.1828025182912825e-06,0.00015093748515937477,0.00015562280896119773
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,44,O,-0.8360447883605957,-1.142167329788208,5.428877353668213,5.654899268847657e-06,-2.078161060126149e-06,0.0001339386944891885,0.00013751543883699924
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,45,O,3.0496633052825928,4.767036437988281,-4.104280471801758,3.9742164517519996e-05,0.000128082450828515,6.79114309605211e-05,0.0002357360499445349
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,46,O,3.4391841888427734,2.662388563156128,-4.7532453536987305,5.428864460554905e-05,1.4999063751020003e-05,0.00012588010577019304,0.0001951678132172674
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,47,O,-3.0211617946624756,0.09518061578273773,-5.364089012145996,6.078149817767553e-05,-3.8722248518752167e-07,0.00012521845928858966,0.00018561273464001715
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,48,O,-4.436737537384033,0.3264606297016144,-3.6591618061065674,8.696984150446951e-05,-4.918038598589192e-07,6.64996841805987e-05,0.00015297772188205272
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,49,O,2.954658269882202,-3.9984753131866455,-4.052478313446045,2.608402428450063e-05,8.879547385731712e-05,7.370523962890729e-05,0.00018858473049476743
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,50,O,3.4581851959228516,-1.882263422012329,-4.57283353805542,4.452113716979511e-05,5.993821332594962e-07,0.00010211718472419307,0.0001472377043683082
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,51,O,3.7717020511627197,4.709216594696045,-1.3697998523712158,6.670875154668465e-05,0.00011917395750060678,6.224872777238488e-06,0.0001921075745485723
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,52,O,-3.9142096042633057,4.639832496643066,1.4427999258041382,7.144130358938128e-05,0.00012298293586354703,8.314848855661694e-06,0.0002027390873990953
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,53,O,1.7005910873413086,-1.0149633884429932,-2.776803731918335,8.432202776020858e-06,1.3627129646920366e-06,3.952398856199579e-06,1.3747314369538799e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,54,O,1.311070203781128,-3.1196115016937256,-2.115609884262085,6.462127203121781e-06,2.2396889107767493e-05,8.70259555085795e-06,3.756161095225252e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,55,O,-1.7290925979614258,5.877180576324463,0.006766439415514469,2.28365261136787e-05,0.00014852319145575166,1.40849621743655e-07,0.00017150056373793632
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,56,O,-0.3135167956352234,-5.455539226531982,-1.7103898525238037,-2.155886704713339e-06,0.0001255185779882595,1.2770410648954567e-05,0.00013613310875371099
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,57,O,-1.7955962419509888,-1.3387553691864014,2.83001708984375,-1.8490512729840702e-06,-4.141876615904039e-06,1.6344587493222207e-05,1.035365949064726e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,58,O,-1.2920691967010498,-3.454967498779297,2.2974328994750977,7.951674888317939e-06,3.9361217204714194e-05,6.597768788196845e-06,5.391066224547103e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,59,O,-0.9785524010658264,1.5175526142120361,5.500466346740723,8.940308362070937e-06,-9.270253940485418e-06,0.0001540777739137411,0.00015374782378785312
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,60,O,0.8360447883605957,1.586936593055725,-5.42746639251709,5.9102735576743726e-06,-9.175087143376004e-06,0.0001323795731877908,0.00012911476369481534
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,61,O,-3.0496633052825928,-4.322267532348633,4.0934624671936035,3.088311495957896e-05,0.00011295317381154746,7.901454955572262e-05,0.00022285082377493382
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,62,O,-3.4391841888427734,-2.2176194190979004,4.7546563148498535,4.507544144871645e-05,1.3062838661426213e-05,0.00011733338033081964,0.0001754716649884358
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,63,O,3.0211617946624756,0.3495886027812958,5.365499973297119,6.239809590624645e-05,7.906211862973578e-07,0.00012822056305594742,0.0001914092863444239
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,64,O,4.436737537384033,0.11830861866474152,3.6605727672576904,8.627111674286425e-05,-9.623629892985264e-08,6.545963697135448e-05,0.00015163450734689832
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,65,O,-2.954658269882202,4.443244457244873,4.041660308837891,3.782040948863141e-05,0.00010790037049446255,6.543012568727136e-05,0.00021115090930834413
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,66,O,-3.4581851959228516,2.3270325660705566,4.574244499206543,5.5217598855961114e-05,5.987786153127672e-06,0.00011437300418037921,0.00017557838873472065
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,67,O,-3.7717020511627197,-4.264447212219238,1.3712109327316284,5.40180153620895e-05,0.00010252690117340535,6.1503924371208996e-06,0.00016269531624857336
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,68,O,3.9142096042633057,-4.195063591003418,-1.4413888454437256,5.9706668253056705e-05,7.906682731118053e-05,9.064303412742447e-06,0.00014783779624849558
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,69,O,-1.7005910873413086,1.4597326517105103,2.778214931488037,1.1503981113492046e-05,-1.922390993058798e-06,7.530562470492441e-06,1.7112153727794066e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,70,O,-1.311070203781128,3.564380645751953,2.117021083831787,1.235796844412107e-05,4.270589124644175e-05,4.532887032837607e-06,5.959674308542162e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,71,O,1.7290925979614258,-5.432411193847656,-0.005355400964617729,1.7824291717261076e-05,0.0001075477703125216,-6.222028048341599e-08,0.00012530983076430857
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,72,O,0.3135167956352234,5.900308609008789,1.699571967124939,-2.0853324258496286e-06,0.00018196413293480873,6.282824870140757e-06,0.00018616161833051592
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,73,C,-0.03800203651189804,0.9856086373329163,6.133480548858643,6.054672212485457e-07,2.6562161110632587e-06,0.0003358398680575192,0.0003391015634406358
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,74,O,0.9785524010658264,-1.072783350944519,6.729944705963135,7.564325983366871e-07,3.224706688342849e-06,0.0002570039068814367,0.00026098504895344377
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,75,O,-3.0211617946624756,0.09518061578273773,6.864911079406738,5.310923370416276e-05,-9.808368162111947e-08,0.00018774665659293532,0.00024075779947452247
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,76,O,0.8360447883605957,1.586936593055725,6.8015336990356445,-8.279891403617512e-07,8.750207598495763e-06,0.0002806208503898233,0.0002885430585592985
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,77,Ho,2.042609453201294,6.143152713775635,-2.3665170669555664,2.6777124730870128e-05,0.0003173468867316842,2.8967433536308818e-05,0.00037309143226593733
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,78,C,-0.5985320806503296,6.004384517669678,-0.49105992913246155,-2.7188789886167797e-07,0.00033424815046601,-3.780343831749633e-06,0.0003301959077361971
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,79,C,0.5985320806503296,6.004384517669678,0.49247097969055176,-5.693498650316542e-08,0.00032626328174956143,-5.607109414995648e-06,0.0003205992397852242
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,80,O,-0.3135167956352234,6.108460426330566,-1.7103898525238037,-2.6052023258671397e-06,0.0001990802411455661,5.29904446011642e-06,0.00020177409169264138
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,81,O,1.7290925979614258,6.131588459014893,-0.005355400964617729,2.2443506168201566e-05,0.00016586702258791775,-3.633946832337642e-08,0.00018827419262379408
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,82,Ho,6.792863845825195,0.08361661434173584,2.9922168254852295,0.00031656690407544374,7.664501140425273e-07,3.3943852031370625e-05,0.00035127720911987126
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,83,C,6.621854782104492,-3.0849194526672363,2.518035411834717,0.00045002548722550273,4.726239058072679e-05,6.524507625726983e-05,0.000562532979529351
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,84,C,6.659856796264648,3.1943325996398926,2.401928186416626,0.00046151119749993086,9.09705922822468e-05,7.36809815862216e-05,0.0006261628004722297
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,85,C,4.788256645202637,-4.796391487121582,-0.773335874080658,0.00021296496561262757,0.00019574383622966707,7.057951734168455e-06,0.0004157667572144419
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,86,O,5.0637712478637695,0.3264606297016144,-5.170694351196289,0.0001294688117923215,2.465411625962588e-06,0.00014886105782352388,0.0002807952696457505
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,87,O,5.586299419403076,4.639832496643066,-0.0687326043844223,0.00016255714581348002,0.0001329711958533153,4.861006459577766e-07,0.00029601441929116845
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,88,O,7.7049126625061035,-1.3387553691864014,1.3184846639633179,0.000332857045577839,5.277155651128851e-06,1.6159874576260336e-05,0.0003542940830811858
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,89,O,6.061324596405029,-2.2176194190979004,3.243123769760132,0.00026220851577818394,1.085660005628597e-05,5.6204458815045655e-05,0.00032926956191658974
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,90,O,6.042323589324951,2.3270325660705566,3.062711715698242,0.0002593765966594219,1.7042777471942827e-05,3.377381290192716e-05,0.00031019316520541906
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,91,O,5.728806972503662,-4.264447212219238,-0.14032159745693207,0.00016613179468549788,0.0001444784866180271,1.5715392009951756e-06,0.0003121818299405277
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,xe_uptake_mmol_g,92,C,5.348786354064941,0.22238461673259735,5.851204872131348,0.00017855313490144908,7.403452855214709e-07,0.0002365518012084067,0.00041584527934901416
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,0,C,-4.788256645202637,-6.322839260101318,0.7747468948364258,6.609821866732091e-05,0.00014104536967352033,1.1888569133589044e-06,0.00020833245071116835
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,1,C,-5.348786354064941,0.22238461673259735,-5.849793434143066,5.712702841265127e-05,1.147380590538205e-08,8.160762808984146e-05,0.0001387461379636079
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,2,Ho,-6.792863845825195,0.36115261912345886,-2.9908056259155273,0.00014383839152287692,1.6449861277578748e-06,1.4630439181928523e-05,0.0001601138210389763
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,3,C,-6.621854782104492,3.529688596725464,-2.5166242122650146,0.00016625125135760754,3.414212915231474e-05,2.9712076866417192e-05,0.00023010544828139246
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,4,C,-6.659856796264648,-2.749563455581665,-2.400517225265503,0.0001622207200853154,1.9857172446791083e-05,2.090688758471515e-05,0.00020298478193581104
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,5,C,-4.788256645202637,5.2411603927612305,0.7747468948364258,7.865746010793373e-05,9.324336133431643e-05,3.1101444619707763e-06,0.00017501096590422094
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,6,O,-6.061324596405029,2.662388563156128,-3.241712808609009,0.00010473021393408999,1.0695876881072763e-05,1.6562662494834512e-05,0.00013198875240050256
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,7,O,-6.042323589324951,-1.882263422012329,-3.061300754547119,0.00010286206816090271,1.018503212435462e-06,1.5739138689241372e-05,0.00011961971176788211
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,8,O,-5.728806972503662,4.709216594696045,0.14173263311386108,6.482570461230353e-05,7.343421748373657e-05,7.946112532408733e-07,0.00013905453670304269
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,9,O,-7.799917697906494,-1.0149633884429932,-1.2652713060379028,0.00011887335131177679,2.869176341846469e-06,6.797693004045868e-06,0.00012854022497776896
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,10,O,-5.0637712478637695,0.11830861866474152,5.172105312347412,4.1054721805267036e-05,3.576423353024438e-07,5.7807239500107244e-05,9.921960008796304e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,11,O,-5.586299419403076,-4.195063591003418,0.07014364749193192,5.337063703336753e-05,4.39964969700668e-05,2.9002481483075826e-07,9.76571609498933e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,12,Ho,-2.042609453201294,-5.698383331298828,2.3679280281066895,1.7304746506852098e-05,0.00010909528646152467,2.1709556676796637e-05,0.0001481095823692158
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,13,C,4.712252616882324,-6.322839260101318,-0.7367855906486511,5.796444384031929e-05,0.00013121904339641333,1.3333376500668237e-06,0.00019051681738346815
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,14,O,3.7717020511627197,-6.854783535003662,-1.3697998523712158,1.156017606263049e-05,6.198771734489128e-05,4.083289240952581e-06,7.763118628645316e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,15,O,-1.7290925979614258,-5.686819553375244,0.006766439415514469,9.575650437909644e-06,4.406767402542755e-05,2.9343498297862425e-08,5.36726693098899e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,16,O,0.3135167956352234,-5.663691520690918,1.699571967124939,-8.919126344153483e-07,5.1948067266494036e-05,2.645731683514896e-06,5.370188591768965e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,17,C,0.03800203651189804,-0.5408393740653992,-6.1320695877075195,-2.3067403542853526e-09,1.8296117332283757e-06,0.00011365464888513088,0.00011548195470822975
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,18,O,-0.8360447883605957,-1.142167329788208,-6.8001227378845215,-9.747413969307672e-07,2.5336728413094534e-06,9.832208888838068e-05,9.988102101488039e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,19,O,-0.9785524010658264,1.5175526142120361,-6.728533744812012,-1.2270214710952132e-07,-1.4968884443078423e-07,9.498067083768547e-05,9.470828081248328e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,20,O,3.0211617946624756,0.3495886027812958,-6.863499641418457,1.6998654245981015e-05,-4.7233402966639915e-08,6.516651774290949e-05,8.211794192902744e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,21,Ho,2.7076449394226074,0.36115261912345886,-4.502338409423828,1.6732370568206534e-05,-5.831061145045169e-08,5.296745803207159e-05,6.964151543797925e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,22,Ho,2.042609453201294,-5.420847415924072,-2.3665170669555664,1.0607919648464303e-05,9.524903725832701e-05,2.086418680846691e-05,0.0001267211337108165
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,23,Ho,-2.7076449394226074,0.08361661434173584,4.503749370574951,1.704852002148982e-05,-8.104847637468993e-08,5.431099270936102e-05,7.127846765797585e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,24,Ho,-2.042609453201294,5.865616798400879,2.3679280281066895,1.2398083526932169e-05,0.0001319566072197631,1.5231751604005694e-05,0.00015958644507918507
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,25,C,1.9096022844314575,3.0324366092681885,-2.956805467605591,1.5058222743391525e-05,1.99971254914999e-05,1.1202629139006604e-05,4.625797737389803e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,26,C,0.03800203651189804,-0.5408393740653992,6.096930503845215,1.7618697611965217e-09,7.389636493826401e-07,0.00011128441838081926,0.0001120251472457312
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,27,C,2.8786542415618896,3.529688596725464,-4.028156757354736,2.200411654484924e-05,3.618533810367808e-05,4.397426528157666e-05,0.00010216372174909338
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,28,C,-4.151722431182861,0.22238461673259735,-4.866262912750244,4.9993523134617135e-05,9.09095376755431e-08,7.533952157245949e-05,0.00012542394688352942
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,29,C,2.8406522274017334,-2.749563455581665,-3.9120497703552246,1.965938281500712e-05,1.8301607269677334e-05,3.647123230621219e-05,7.443222420988604e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,30,C,4.712252616882324,5.2411603927612305,-0.7367855906486511,7.13109620846808e-05,9.261198283638805e-05,2.607396027087816e-06,0.0001665303425397724
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,31,C,1.8716002702713013,-2.2523114681243896,-2.840698480606079,5.8966079450328834e-06,7.80555001256289e-06,1.3146110177331138e-05,2.6848269044421613e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,32,C,-0.5985320806503296,-5.559615612030029,-0.49105992913246155,7.263299721671501e-07,7.956142508191988e-05,-9.896103847495397e-07,7.929814455565065e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,33,C,-1.9096022844314575,-2.587667465209961,2.958216667175293,9.453262464376166e-06,1.7102225683629513e-05,1.2413174772518687e-05,3.896866110153496e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,34,C,-0.03800203651189804,0.9856086373329163,-6.095519542694092,-2.3581904429192946e-07,-1.5526777588092955e-06,0.00011301841004751623,0.00011122991418233141
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,35,C,-2.8786542415618896,-3.0849194526672363,4.029567718505859,1.990338205359876e-05,2.857254548871424e-05,4.223321229801513e-05,9.070914529729635e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,36,C,4.151722431182861,0.22238461673259735,4.867673873901367,5.009458618587814e-05,-1.4362981914928241e-08,7.502810331061482e-05,0.00012510833039414138
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,37,C,-2.8406522274017334,3.1943325996398926,3.9134607315063477,2.419770862616133e-05,2.6961604817188345e-05,4.007113238913007e-05,9.123044583247975e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,38,C,-4.712252616882324,-4.796391487121582,0.7381966710090637,6.934587145224214e-05,7.174010534072295e-05,2.376349812038825e-06,0.00014346232637763023
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,39,C,-1.8716002702713013,2.697080612182617,2.842109441757202,1.2157986930105835e-05,1.5576522855553776e-05,1.3474152183334809e-05,4.120866287848912e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,40,C,0.5985320806503296,-5.559615612030029,0.49247097969055176,-6.684186359962041e-08,8.128580520860851e-05,-3.51766885842153e-07,8.086719753919169e-05
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,kr_uptake_mmol_g,41,O,1.7955962419509888,1.7835246324539185,-2.828606128692627,2.1851985820831032e-06,-2.2029486501651263e-07,1.0438406206958462e-05,1.2403310392983258e-05
