fold,sample_id,base_mof_id,mof_name,atom_idx,element,x,y,z,subgraphx_onem,in_cekirdek_alt_graf
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,67,Fe,1.835962176322937,3.5000932216644287,6.361006736755371,0.9599931898830335,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,68,Fe,4.581723690032959,0.7992062568664551,-2.4050846099853516,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,69,Fe,7.048980236053467,0.49330466985702515,0.04280957207083702,0.9600388024130107,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,70,C,3.7345173358917236,2.7017648220062256,-4.30202054977417,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,71,C,5.773353576660156,-1.2227284908294678,-4.0220136642456055,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,72,C,5.413357734680176,1.7318329811096191,2.014479398727417,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,73,C,4.88716983795166,0.2993183135986328,1.8488655090332031,0.9599520836803481,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,74,Cl,7.741146564483643,-1.4390978813171387,-0.9503747224807739,0.9600135805448823,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,75,O,4.638734817504883,2.5674664974212646,-3.449037790298462,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,76,O,5.75685977935791,0.030721820890903473,-3.9915566444396973,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,77,O,6.356613636016846,2.082500696182251,1.2541731595993042,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,78,O,5.498228549957275,-0.41693899035453796,1.0126621723175049,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,79,O,4.845361232757568,2.4480903148651123,2.867462158203125,0.9599658792259863,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,80,O,6.166654586791992,1.246867060661316,-1.4552552700042725,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,81,Cl,4.547091484069824,0.4858436584472656,5.541096210479736,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,82,C,0.5853506922721863,7.760332107543945,0.15154166519641876,0.9599412990654295,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,83,Cl,3.4393274784088135,6.021915912628174,-2.647698402404785,0.959998158243914,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,84,O,3.567155361175537,3.694079637527466,-5.062326908111572,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,85,O,1.1964091062545776,7.044074535369873,-0.6846616864204407,1.0,True
2,finetune_000262_v00,finetune_000262,Fe2C4Cl2O9,86,O,2.938115358352661,3.1121203899383545,4.8612446784973145,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,0,C,-4.788256645202637,-6.322839260101318,0.7747468948364258,0.9599965007106487,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,1,C,-5.348786354064941,0.22238461673259735,-5.849793434143066,0.9599906889233497,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,2,Ho,-6.792863845825195,0.36115261912345886,-2.9908056259155273,0.9598468355521932,False
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,3,C,-6.621854782104492,3.529688596725464,-2.5166242122650146,0.9199911944752136,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,4,C,-6.659856796264648,-2.749563455581665,-2.400517225265503,0.9599911503680286,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,5,C,-4.788256645202637,5.2411603927612305,0.7747468948364258,0.9599962077271182,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,6,O,-6.061324596405029,2.662388563156128,-3.241712808609009,0.9200731763970366,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,7,O,-6.042323589324951,-1.882263422012329,-3.061300754547119,0.9600375847698449,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,8,O,-5.728806972503662,4.709216594696045,0.14173263311386108,0.9198463392497813,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,9,O,-7.799917697906494,-1.0149633884429932,-1.2652713060379028,0.9599912442660035,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,10,O,-5.0637712478637695,0.11830861866474152,5.172105312347412,0.960045284262548,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,11,O,-5.586299419403076,-4.195063591003418,0.07014364749193192,0.9599931406598352,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,12,Ho,-2.042609453201294,-5.698383331298828,2.3679280281066895,0.9197092102931795,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,13,C,4.712252616882324,-6.322839260101318,-0.7367855906486511,0.9599953064092938,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,14,O,3.7717020511627197,-6.854783535003662,-1.3697998523712158,0.9600319287376241,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,15,O,-1.7290925979614258,-5.686819553375244,0.006766439415514469,0.960035683932079,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,16,O,0.3135167956352234,-5.663691520690918,1.699571967124939,0.9600298930252243,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,17,C,0.03800203651189804,-0.5408393740653992,-6.1320695877075195,0.919959929099456,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,18,O,-0.8360447883605957,-1.142167329788208,-6.8001227378845215,0.959854656144248,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,19,O,-0.9785524010658264,1.5175526142120361,-6.728533744812012,0.8798850167901477,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,20,O,3.0211617946624756,0.3495886027812958,-6.863499641418457,0.9600427294410785,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,21,Ho,2.7076449394226074,0.36115261912345886,-4.502338409423828,0.9598541557365906,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,22,Ho,2.042609453201294,-5.420847415924072,-2.3665170669555664,0.9598553748898202,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,23,Ho,-2.7076449394226074,0.08361661434173584,4.503749370574951,0.9598545738899809,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,24,Ho,-2.042609453201294,5.865616798400879,2.3679280281066895,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,25,C,1.9096022844314575,3.0324366092681885,-2.956805467605591,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,26,C,0.03800203651189804,-0.5408393740653992,6.096930503845215,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,27,C,2.8786542415618896,3.529688596725464,-4.028156757354736,0.9599909643599611,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,28,C,-4.151722431182861,0.22238461673259735,-4.866262912750244,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,29,C,2.8406522274017334,-2.749563455581665,-3.9120497703552246,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,30,C,4.712252616882324,5.2411603927612305,-0.7367855906486511,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,31,C,1.8716002702713013,-2.2523114681243896,-2.840698480606079,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,32,C,-0.5985320806503296,-5.559615612030029,-0.49105992913246155,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,33,C,-1.9096022844314575,-2.587667465209961,2.958216667175293,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,34,C,-0.03800203651189804,0.9856086373329163,-6.095519542694092,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,35,C,-2.8786542415618896,-3.0849194526672363,4.029567718505859,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,36,C,4.151722431182861,0.22238461673259735,4.867673873901367,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,37,C,-2.8406522274017334,3.1943325996398926,3.9134607315063477,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,38,C,-4.712252616882324,-4.796391487121582,0.7381966710090637,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,39,C,-1.8716002702713013,2.697080612182617,2.842109441757202,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,40,C,0.5985320806503296,-5.559615612030029,0.49247097969055176,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,41,O,1.7955962419509888,1.7835246324539185,-2.828606128692627,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,42,O,1.2920691967010498,3.8997366428375244,-2.2960219383239746,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,43,O,0.9785524010658264,-1.072783350944519,-5.4990553855896,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,44,O,-0.8360447883605957,-1.142167329788208,5.428877353668213,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,45,O,3.0496633052825928,4.767036437988281,-4.104280471801758,0.9606694380517086,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,46,O,3.4391841888427734,2.662388563156128,-4.7532453536987305,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,47,O,-3.0211617946624756,0.09518061578273773,-5.364089012145996,0.960035683932079,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,48,O,-4.436737537384033,0.3264606297016144,-3.6591618061065674,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,49,O,2.954658269882202,-3.9984753131866455,-4.052478313446045,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,50,O,3.4581851959228516,-1.882263422012329,-4.57283353805542,0.9599911503680286,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,51,O,3.7717020511627197,4.709216594696045,-1.3697998523712158,0.9599980538153783,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,52,O,-3.9142096042633057,4.639832496643066,1.4427999258041382,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,53,O,1.7005910873413086,-1.0149633884429932,-2.776803731918335,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,54,O,1.311070203781128,-3.1196115016937256,-2.115609884262085,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,55,O,-1.7290925979614258,5.877180576324463,0.006766439415514469,0.9599953064092938,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,56,O,-0.3135167956352234,-5.455539226531982,-1.7103898525238037,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,57,O,-1.7955962419509888,-1.3387553691864014,2.83001708984375,0.9600427294410785,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,58,O,-1.2920691967010498,-3.454967498779297,2.2974328994750977,0.9598545738899809,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,59,O,-0.9785524010658264,1.5175526142120361,5.500466346740723,0.9198897473637819,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,60,O,0.8360447883605957,1.586936593055725,-5.42746639251709,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,61,O,-3.0496633052825928,-4.322267532348633,4.0934624671936035,0.9599965007106487,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,62,O,-3.4391841888427734,-2.2176194190979004,4.7546563148498535,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,63,O,3.0211617946624756,0.3495886027812958,5.365499973297119,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,64,O,4.436737537384033,0.11830861866474152,3.6605727672576904,0.9600319287376241,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,65,O,-2.954658269882202,4.443244457244873,4.041660308837891,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,66,O,-3.4581851959228516,2.3270325660705566,4.574244499206543,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,67,O,-3.7717020511627197,-4.264447212219238,1.3712109327316284,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,68,O,3.9142096042633057,-4.195063591003418,-1.4413888454437256,0.960045284262548,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,69,O,-1.7005910873413086,1.4597326517105103,2.778214931488037,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,70,O,-1.311070203781128,3.564380645751953,2.117021083831787,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,71,O,1.7290925979614258,-5.432411193847656,-0.005355400964617729,0.9599962077271182,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,72,O,0.3135167956352234,5.900308609008789,1.699571967124939,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,73,C,-0.03800203651189804,0.9856086373329163,6.133480548858643,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,74,O,0.9785524010658264,-1.072783350944519,6.729944705963135,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,75,O,-3.0211617946624756,0.09518061578273773,6.864911079406738,0.9598468355521932,False
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,76,O,0.8360447883605957,1.586936593055725,6.8015336990356445,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,77,Ho,2.042609453201294,6.143152713775635,-2.3665170669555664,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,78,C,-0.5985320806503296,6.004384517669678,-0.49105992913246155,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,79,C,0.5985320806503296,6.004384517669678,0.49247097969055176,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,80,O,-0.3135167956352234,6.108460426330566,-1.7103898525238037,0.9600298930252243,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,81,O,1.7290925979614258,6.131588459014893,-0.005355400964617729,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,82,Ho,6.792863845825195,0.08361661434173584,2.9922168254852295,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,83,C,6.621854782104492,-3.0849194526672363,2.518035411834717,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,84,C,6.659856796264648,3.1943325996398926,2.401928186416626,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,85,C,4.788256645202637,-4.796391487121582,-0.773335874080658,0.9599686848334525,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,86,O,5.0637712478637695,0.3264606297016144,-5.170694351196289,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,87,O,5.586299419403076,4.639832496643066,-0.0687326043844223,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,88,O,7.7049126625061035,-1.3387553691864014,1.3184846639633179,0.9600397737178664,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,89,O,6.061324596405029,-2.2176194190979004,3.243123769760132,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,90,O,6.042323589324951,2.3270325660705566,3.062711715698242,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,91,O,5.728806972503662,-4.264447212219238,-0.14032159745693207,1.0,True
2,finetune_000147_v00,finetune_000147,Ho(CO2)4,92,C,5.348786354064941,0.22238461673259735,5.851204872131348,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,0,C,-4.788256645202637,-6.322839260101318,0.7747468948364258,0.9599933520334003,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,1,C,-5.348786354064941,0.22238461673259735,-5.849793434143066,0.9599894271169165,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,2,Ho,-6.792863845825195,0.36115261912345886,-2.9908056259155273,0.9598471422340873,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,3,C,-6.621854782104492,3.529688596725464,-2.5166242122650146,0.9599956465316684,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,4,C,-6.659856796264648,-2.749563455581665,-2.400517225265503,0.9198234437260401,False
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,5,C,-4.788256645202637,5.2411603927612305,0.7747468948364258,0.9599699646712543,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,6,O,-6.061324596405029,2.662388563156128,-3.241712808609009,0.9600394444699509,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,7,O,-6.042323589324951,-1.882263422012329,-3.061300754547119,0.9600348478600543,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,8,O,-5.728806972503662,4.709216594696045,0.14173263311386108,0.8399252658821217,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,9,O,-7.799917697906494,-1.0149633884429932,-1.2652713060379028,0.9600360627170247,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,10,O,-5.0637712478637695,0.11830861866474152,5.172105312347412,0.9599949082409865,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,11,O,-5.586299419403076,-4.195063591003418,0.07014364749193192,0.9600421903333063,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,12,Ho,-2.042609453201294,-5.698383331298828,2.3679280281066895,0.959854983703673,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,13,C,4.712252616882324,-6.322839260101318,-0.7367855906486511,0.9199340221247638,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,14,O,3.7717020511627197,-6.854783535003662,-1.3697998523712158,0.9599848563560239,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,15,O,-1.7290925979614258,-5.686819553375244,0.006766439415514469,0.9600340525255994,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,16,O,0.3135167956352234,-5.663691520690918,1.699571967124939,0.9200697519516897,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,17,C,0.03800203651189804,-0.5408393740653992,-6.1320695877075195,0.9599926938833434,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,18,O,-0.8360447883605957,-1.142167329788208,-6.8001227378845215,0.9600435317870079,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,19,O,-0.9785524010658264,1.5175526142120361,-6.728533744812012,0.9598552155083554,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,20,O,3.0211617946624756,0.3495886027812958,-6.863499641418457,0.9600452500680351,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,21,Ho,2.7076449394226074,0.36115261912345886,-4.502338409423828,0.9598580625588797,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,22,Ho,2.042609453201294,-5.420847415924072,-2.3665170669555664,0.9598264175185146,False
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,23,Ho,-2.7076449394226074,0.08361661434173584,4.503749370574951,0.9598560793055005,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,24,Ho,-2.042609453201294,5.865616798400879,2.3679280281066895,0.9598552155083554,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,25,C,1.9096022844314575,3.0324366092681885,-2.956805467605591,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,26,C,0.03800203651189804,-0.5408393740653992,6.096930503845215,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,27,C,2.8786542415618896,3.529688596725464,-4.028156757354736,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,28,C,-4.151722431182861,0.22238461673259735,-4.866262912750244,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,29,C,2.8406522274017334,-2.749563455581665,-3.9120497703552246,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,30,C,4.712252616882324,5.2411603927612305,-0.7367855906486511,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,31,C,1.8716002702713013,-2.2523114681243896,-2.840698480606079,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,32,C,-0.5985320806503296,-5.559615612030029,-0.49105992913246155,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,33,C,-1.9096022844314575,-2.587667465209961,2.958216667175293,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,34,C,-0.03800203651189804,0.9856086373329163,-6.095519542694092,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,35,C,-2.8786542415618896,-3.0849194526672363,4.029567718505859,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,36,C,4.151722431182861,0.22238461673259735,4.867673873901367,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,37,C,-2.8406522274017334,3.1943325996398926,3.9134607315063477,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,38,C,-4.712252616882324,-4.796391487121582,0.7381966710090637,0.9599949082409865,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,39,C,-1.8716002702713013,2.697080612182617,2.842109441757202,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,40,C,0.5985320806503296,-5.559615612030029,0.49247097969055176,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,41,O,1.7955962419509888,1.7835246324539185,-2.828606128692627,0.959854983703673,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,42,O,1.2920691967010498,3.8997366428375244,-2.2960219383239746,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,43,O,0.9785524010658264,-1.072783350944519,-5.4990553855896,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,44,O,-0.8360447883605957,-1.142167329788208,5.428877353668213,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,45,O,3.0496633052825928,4.767036437988281,-4.104280471801758,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,46,O,3.4391841888427734,2.662388563156128,-4.7532453536987305,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,47,O,-3.0211617946624756,0.09518061578273773,-5.364089012145996,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,48,O,-4.436737537384033,0.3264606297016144,-3.6591618061065674,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,49,O,2.954658269882202,-3.9984753131866455,-4.052478313446045,0.9598471422340873,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,50,O,3.4581851959228516,-1.882263422012329,-4.57283353805542,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,51,O,3.7717020511627197,4.709216594696045,-1.3697998523712158,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,52,O,-3.9142096042633057,4.639832496643066,1.4427999258041382,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,53,O,1.7005910873413086,-1.0149633884429932,-2.776803731918335,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,54,O,1.311070203781128,-3.1196115016937256,-2.115609884262085,0.9599933520334003,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,55,O,-1.7290925979614258,5.877180576324463,0.006766439415514469,0.9199002528921859,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,56,O,-0.3135167956352234,-5.455539226531982,-1.7103898525238037,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,57,O,-1.7955962419509888,-1.3387553691864014,2.83001708984375,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,58,O,-1.2920691967010498,-3.454967498779297,2.2974328994750977,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,59,O,-0.9785524010658264,1.5175526142120361,5.500466346740723,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,60,O,0.8360447883605957,1.586936593055725,-5.42746639251709,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,61,O,-3.0496633052825928,-4.322267532348633,4.0934624671936035,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,62,O,-3.4391841888427734,-2.2176194190979004,4.7546563148498535,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,63,O,3.0211617946624756,0.3495886027812958,5.365499973297119,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,64,O,4.436737537384033,0.11830861866474152,3.6605727672576904,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,65,O,-2.954658269882202,4.443244457244873,4.041660308837891,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,66,O,-3.4581851959228516,2.3270325660705566,4.574244499206543,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,67,O,-3.7717020511627197,-4.264447212219238,1.3712109327316284,0.880717311239256,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,68,O,3.9142096042633057,-4.195063591003418,-1.4413888454437256,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,69,O,-1.7005910873413086,1.4597326517105103,2.778214931488037,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,70,O,-1.311070203781128,3.564380645751953,2.117021083831787,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,71,O,1.7290925979614258,-5.432411193847656,-0.005355400964617729,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,72,O,0.3135167956352234,5.900308609008789,1.699571967124939,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,73,C,-0.03800203651189804,0.9856086373329163,6.133480548858643,0.9599640574535097,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,74,O,0.9785524010658264,-1.072783350944519,6.729944705963135,0.9200701152426239,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,75,O,-3.0211617946624756,0.09518061578273773,6.864911079406738,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,76,O,0.8360447883605957,1.586936593055725,6.8015336990356445,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,77,Ho,2.042609453201294,6.143152713775635,-2.3665170669555664,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,78,C,-0.5985320806503296,6.004384517669678,-0.49105992913246155,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,79,C,0.5985320806503296,6.004384517669678,0.49247097969055176,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,80,O,-0.3135167956352234,6.108460426330566,-1.7103898525238037,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,81,O,1.7290925979614258,6.131588459014893,-0.005355400964617729,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,82,Ho,6.792863845825195,0.08361661434173584,2.9922168254852295,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,83,C,6.621854782104492,-3.0849194526672363,2.518035411834717,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,84,C,6.659856796264648,3.1943325996398926,2.401928186416626,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,85,C,4.788256645202637,-4.796391487121582,-0.773335874080658,1.0,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,86,O,5.0637712478637695,0.3264606297016144,-5.170694351196289,0.9600335242789928,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,87,O,5.586299419403076,4.639832496643066,-0.0687326043844223,0.9599956465316684,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,88,O,7.7049126625061035,-1.3387553691864014,1.3184846639633179,0.9599926938833434,True
2,finetune_000228_v00,finetune_000228,Ho(CO2)4,89,O,6.061324596405029,-2.2176194190979004,3.243123769760132,0.920074292330005,True
